_id;ingresoId;tupaId;cantidad;importe;igv;detalle;createdAt;updatedAt;__v
817;39046;0001;1;15;0;;;;
818;39046;0014;1;10;0;;;;
819;39047;0001;1;15;0;;;;
820;39047;0014;1;10;0;;;;
821;39048;0023;1;10;0;EXHIBIBICION;;;
822;39049;0001;1;15;0;;;;
823;39049;0021;1;10;0;;;;
824;39050;0001;1;15;0;;;;
825;39050;0014;1;10;0;;;;
826;39051;0001;1;15;0;;;;
827;39051;0014;1;10;0;;;;
828;39052;0001;1;15;0;;;;
829;39052;0014;1;10;0;;;;
830;39053;0003;3;15;0;;;;
831;39053;0035;1;9;0;;;;
832;39054;0001;1;15;0;;;;
833;39054;0014;1;10;0;;;;
834;39055;0001;1;15;0;;;;
835;39055;0014;1;10;0;;;;
836;39056;0023;1;10;0;NOTARIAO  OSSIAN VEGA  GOMEZ AÑO-1950;;;
837;39057;0023;1;10;0;NOTARIAO -ARMANDO ZEGARRA AÑO-1957;;;
838;39058;0001;1;15;0;;;;
839;39058;0014;1;10;0;;;;
840;39059;0001;1;15;0;;;;
841;39059;0014;1;10;0;;;;
842;39060;0003;3;15;0;;;;
843;39060;0035;1;9;0;;;;
844;39061;0003;3;15;0;;;;
845;39061;0035;1;9;0;;;;
846;39062;0003;2;15;0;;;;
847;39062;0035;1;9;0;;;;
848;39064;0001;1;15;0;;;;
849;39064;0014;1;10;0;;;;
850;39065;0001;1;15;0;;;;
851;39065;0014;1;10;0;;;;
852;39066;0001;1;15;0;;;;
853;39066;0014;1;10;0;;;;
854;39067;0001;1;15;0;;;;
855;39067;0014;1;10;0;;;;
856;39068;0001;1;15;0;;;;
857;39068;0014;1;10;0;;;;
858;39069;0001;1;15;0;;;;
859;39069;0014;1;10;0;;;;
860;39070;0001;1;15;0;;;;
861;39070;0021;1;10;0;;;;
862;39071;0001;1;15;0;;;;
863;39071;0021;1;10;0;;;;
864;39074;0003;2;15;0;;;;
865;39074;0035;1;9;0;;;;
866;39075;0001;1;15;0;;;;
867;39075;0014;1;10;0;;;;
868;39076;0001;1;15;0;;;;
869;39076;0014;1;10;0;;;;
870;39077;0003;4;15;0;;;;
871;39077;0035;1;9;0;;;;
872;39078;0003;4;15;0;;;;
873;39078;0035;1;9;0;;;;
874;39079;0003;4;15;0;;;;
875;39079;0035;1;9;0;;;;
876;39080;0003;3;15;0;;;;
877;39080;0035;1;9;0;;;;
878;39081;0001;1;15;0;;;;
879;39081;0014;1;10;0;;;;
880;39082;0001;1;15;0;;;;
881;39082;0014;1;10;0;;;;
882;39083;0001;1;15;0;;;;
883;39083;0014;1;10;0;;;;
884;39084;0009;50;0.2;0;;;;
885;39085;0003;3;15;0;;;;
886;39085;0035;1;9;0;;;;
887;39086;0001;1;15;0;;;;
888;39086;0014;1;10;0;;;;
889;39087;0001;1;15;0;;;;
890;39087;0014;1;10;0;;;;
891;39088;0040;1;15;0;;;;
892;39089;0003;2;15;0;;;;
893;39089;0035;1;9;0;;;;
894;39090;0001;1;15;0;;;;
895;39090;0014;1;10;0;;;;
896;39091;0044;1;15;0;;;;
897;39092;0001;1;15;0;;;;
898;39092;0014;1;10;0;;;;
899;39093;0001;1;15;0;;;;
900;39093;0014;1;10;0;;;;
901;39094;0001;1;15;0;;;;
902;39094;0014;1;10;0;;;;
903;39095;0001;1;15;0;;;;
904;39095;0014;1;10;0;;;;
905;39096;0003;4;15;0;;;;
906;39096;0035;1;9;0;;;;
907;39097;0001;1;15;0;;;;
908;39097;0015;1;10;0;;;;
909;39098;0040;1;15;0;;;;
910;39099;0001;1;15;0;;;;
911;39099;0014;1;10;0;;;;
912;39100;0001;1;15;0;;;;
913;39100;0014;1;10;0;;;;
914;39101;0003;3;15;0;;;;
915;39102;0003;3;15;0;;;;
916;39102;0035;1;9;0;;;;
917;39103;0001;1;15;0;;;;
918;39103;0014;1;10;0;;;;
919;39104;0001;1;15;0;;;;
920;39104;0014;1;10;0;;;;
921;39105;0001;1;15;0;;;;
922;39105;0021;1;10;0;;;;
923;39106;0003;3;15;0;;;;
924;39106;0035;1;9;0;;;;
925;39107;0023;1;10;0;NOTARIO-SANTIAGO PEÑA -1953;;;
926;39108;0003;7;15;0;;;;
927;39108;0035;1;9;0;;;;
928;39109;0001;1;15;0;;;;
929;39109;0021;1;10;0;;;;
930;39110;0003;3;15;0;;;;
931;39110;0035;1;9;0;;;;
932;39111;0001;1;15;0;;;;
933;39111;0014;1;10;0;;;;
934;39112;0001;1;15;0;;;;
935;39112;0014;1;10;0;;;;
936;39113;0003;2;15;0;;;;
937;39113;0035;1;9;0;;;;
938;39114;0001;1;15;0;;;;
939;39114;0014;1;10;0;;;;
940;39115;0001;1;15;0;;;;
941;39115;0014;1;10;0;;;;
942;39116;0003;2;15;0;;;;
943;39116;0035;1;9;0;;;;
944;39117;0009;4;0.2;0;;;;
945;39118;0023;1;10;0;NOTARIO  HONORATO ZENON  ZENON AÑO 2002;;;
946;39119;0003;3;15;0;;;;
947;39119;0035;1;9;0;;;;
948;39120;0001;1;15;0;S;;;
949;39120;0014;1;10;0;;;;
950;39121;0003;4;15;0;;;;
951;39121;0035;1;9;0;;;;
952;39122;0001;1;15;0;;;;
953;39122;0014;1;10;0;;;;
954;39123;0001;1;15;0;;;;
955;39123;0014;1;10;0;;;;
956;39124;0023;1;10;0;;;;
957;39125;0001;1;15;0;;;;
958;39125;0014;1;10;0;;;;
959;39126;0001;1;15;0;;;;
960;39126;0014;1;10;0;;;;
961;39127;0003;2;15;0;;;;
962;39127;0035;1;9;0;;;;
963;39128;0003;2;15;0;;;;
964;39128;0035;1;9;0;;;;
965;39129;0001;1;15;0;;;;
966;39129;0014;1;10;0;;;;
967;39130;0003;3;15;0;;;;
968;39130;0035;1;9;0;;;;
969;39131;0001;1;15;0;;;;
970;39131;0014;1;10;0;;;;
971;39132;0001;1;15;0;;;;
972;39132;0014;1;10;0;;;;
973;39133;0001;1;15;0;;;;
974;39133;0021;1;10;0;;;;
975;39134;0001;1;15;0;;;;
976;39134;0014;1;10;0;;;;
977;39135;0040;1;15;0;;;;
978;39136;0040;1;15;0;;;;
979;39137;0040;1;15;0;;;;
980;39138;0003;2;15;0;;;;
981;39138;0035;1;9;0;;;;
982;39139;0003;2;15;0;;;;
983;39139;0035;1;9;0;;;;
984;39140;0001;1;15;0;;;;
985;39140;0014;1;10;0;;;;
986;39141;0009;2;0.2;0;;;;
987;39142;0003;3;15;0;;;;
988;39142;0035;1;9;0;;;;
989;39143;0001;1;15;0;;;;
990;39143;0014;1;10;0;;;;
991;39144;0003;2;15;0;;;;
992;39144;0035;1;9;0;;;;
993;39145;0003;2;15;0;;;;
994;39145;0035;1;9;0;;;;
995;39146;0001;1;15;0;;;;
996;39146;0014;1;10;0;;;;
997;39147;0001;1;15;0;;;;
998;39147;0014;1;10;0;;;;
999;39148;0001;1;15;0;;;;
1000;39148;0014;1;10;0;;;;
1001;39149;0003;4;15;0;;;;
1002;39149;0035;1;9;0;;;;
1003;39150;0001;1;15;0;;;;
1004;39150;0014;1;10;0;;;;
1005;39151;0001;1;15;0;;;;
1006;39151;0014;1;10;0;;;;
1007;39152;0003;3;15;0;;;;
1008;39152;0035;1;9;0;;;;
1009;39153;0003;4;15;0;;;;
1010;39153;0035;1;9;0;;;;
1011;39154;0001;1;15;0;;;;
1012;39154;0014;1;10;0;;;;
1013;39155;0001;1;15;0;;;;
1014;39155;0014;1;10;0;;;;
1015;39156;0001;1;15;0;;;;
1016;39156;0014;1;10;0;;;;
1017;39157;0003;3;15;0;;;;
1018;39157;0035;1;9;0;;;;
1019;39158;0003;4;15;0;;;;
1020;39158;0035;1;9;0;;;;
1021;39159;0001;1;15;0;;;;
1022;39159;0014;1;10;0;;;;
1023;39160;0003;2;15;0;;;;
1024;39160;0035;1;9;0;;;;
1025;39161;0003;2;15;0;;;;
1026;39161;0035;1;9;0;;;;
1027;39162;0001;1;15;0;;;;
1028;39162;0014;1;10;0;;;;
1029;39163;0003;4;15;0;;;;
1030;39163;0035;1;9;0;;;;
1031;39164;0001;1;15;0;;;;
1032;39164;0021;1;10;0;;;;
1033;39165;0001;1;15;0;;;;
1034;39165;0014;1;10;0;;;;
1035;39166;0001;1;15;0;;;;
1036;39166;0014;1;10;0;;;;
1037;39167;0001;1;15;0;;;;
1038;39167;0014;1;10;0;;;;
1039;39168;0001;1;15;0;;;;
1040;39168;0014;1;10;0;;;;
1041;39169;0001;1;15;0;;;;
1042;39169;0014;1;10;0;;;;
1043;39170;0003;2;15;0;;;;
1044;39170;0035;1;9;0;;;;
1045;39171;0001;1;15;0;;;;
1046;39171;0021;1;10;0;;;;
1047;39172;0003;4;15;0;;;;
1048;39173;0003;3;15;0;;;;
1049;39173;0035;1;9;0;;;;
1050;39174;0023;1;10;0;AÑO-1930 NOTARIO ESSIA VEGA Y GOMEZ;;;
1051;39175;0003;2;15;0;;;;
1052;39175;0035;1;9;0;;;;
1053;39176;0003;4;15;0;;;;
1054;39176;0035;1;9;0;;;;
1055;39177;0003;3;15;0;;;;
1056;39177;0035;1;9;0;;;;
1057;39178;0003;5;15;0;;;;
1058;39178;0035;1;9;0;;;;
1059;39179;0001;1;15;0;;;;
1060;39179;0014;1;10;0;;;;
1061;39180;0003;2;15;0;;;;
1062;39180;0035;1;9;0;;;;
1063;39181;0003;3;15;0;;;;
1064;39181;0035;1;9;0;;;;
1065;39182;0001;1;15;0;;;;
1066;39182;0014;1;10;0;;;;
1067;39183;0003;5;15;0;;;;
1068;39183;0035;1;9;0;;;;
1069;39184;0003;3;15;0;;;;
1070;39184;0035;1;9;0;;;;
1071;39185;0001;1;15;0;;;;
1072;39185;0014;1;10;0;;;;
1073;39186;0003;4;15;0;;;;
1074;39186;0035;1;9;0;;;;
1075;39187;0003;4;15;0;;;;
1076;39187;0035;1;9;0;;;;
1077;39188;0001;1;15;0;;;;
1078;39188;0014;1;10;0;;;;
1079;39189;0001;1;15;0;;;;
1080;39189;0014;1;10;0;;;;
1081;39190;0001;1;15;0;;;;
1082;39190;0014;1;10;0;;;;
1083;39191;0001;1;15;0;;;;
1084;39191;0014;1;10;0;;;;
1085;39192;0023;1;10;0;NOTARIO-ADOLFO MACASI AÑO -1937;;;
1086;39193;0001;1;15;0;;;;
1087;39193;0018;1;10;0;;;;
1088;39194;0001;1;15;0;;;;
1089;39194;0014;1;10;0;;;;
1090;39195;0003;5;15;0;;;;
1091;39195;0035;1;9;0;;;;
1092;39197;0001;1;15;0;;;;
1093;39197;0014;1;10;0;;;;
1094;39198;0003;5;15;0;;;;
1095;39198;0035;1;9;0;;;;
1096;39199;0023;1;10;0;;;;
1097;39200;0001;1;15;0;;;;
1098;39200;0014;1;10;0;;;;
1099;39201;0003;3;15;0;;;;
1100;39201;0035;1;9;0;;;;
1101;39202;0003;2;15;0;;;;
1102;39202;0035;1;9;0;;;;
1103;39203;0003;2;15;0;;;;
1104;39203;0035;1;9;0;;;;
1105;39204;0023;1;10;0;NOTARIO ARMANDO ZEGARRA  AÑO-2005;;;
1106;39205;0001;1;15;0;;;;
1107;39205;0014;1;10;0;;;;
1108;39206;0001;1;15;0;;;;
1109;39206;0014;1;10;0;;;;
1110;39207;0040;1;15;0;;;;
1111;39208;0001;1;15;0;;;;
1112;39208;0014;1;10;0;;;;
1113;39209;0003;4;15;0;;;;
1114;39209;0035;1;9;0;;;;
1115;39210;0001;1;15;0;;;;
1116;39210;0021;1;10;0;;;;
1117;39211;0001;1;15;0;;;;
1118;39211;0014;1;10;0;;;;
1119;39212;0023;1;10;0;NOTARIAO  JESUS SANCHEZ MARAVI-AÑO-1997;;;
1120;39213;0001;1;15;0;;;;
1121;39213;0014;1;10;0;;;;
1122;39214;0001;1;15;0;;;;
1123;39214;0014;1;10;0;;;;
1124;39215;0001;1;15;0;;;;
1125;39215;0014;1;10;0;;;;
1126;39216;0001;1;15;0;;;;
1127;39216;0014;1;10;0;;;;
1128;39218;0003;3;15;0;;;;
1129;39218;0035;1;9;0;;;;
1130;39219;0003;3;15;0;;;;
1131;39219;0035;1;9;0;;;;
1132;39220;0001;1;15;0;;;;
1133;39220;0014;1;10;0;;;;
1134;39222;0001;1;15;0;;;;
1135;39222;0014;1;10;0;;;;
1136;39223;0001;1;15;0;;;;
1137;39223;0014;1;10;0;;;;
1138;39224;0001;1;15;0;;;;
1139;39224;0014;1;10;0;;;;
1140;39225;0003;2;15;0;;;;
1141;39225;0035;1;9;0;;;;
1142;39226;0001;1;15;0;;;;
1143;39226;0014;1;10;0;;;;
1144;39227;0003;2;15;0;;;;
1145;39227;0035;1;9;0;;;;
1146;39228;0001;1;15;0;;;;
1147;39228;0014;1;10;0;;;;
1148;39229;0001;1;15;0;;;;
1149;39229;0014;1;10;0;;;;
1150;39230;0001;1;15;0;;;;
1151;39230;0014;1;10;0;;;;
1152;39231;0023;1;10;0;ADOLFO MACSSI AÑO -1950;;;
1153;39232;0001;1;15;0;;;;
1154;39232;0014;1;10;0;;;;
1155;39233;0001;1;15;0;;;;
1156;39233;0014;1;10;0;;;;
1157;39234;0001;1;15;0;;;;
1158;39234;0014;1;10;0;;;;
1159;39235;0003;2;15;0;;;;
1160;39235;0035;1;9;0;;;;
1161;39236;0003;2;15;0;;;;
1162;39236;0035;1;9;0;;;;
1163;39237;0003;2;15;0;;;;
1164;39237;0035;1;9;0;;;;
1165;39238;0003;2;15;0;;;;
1166;39238;0035;1;9;0;;;;
1167;39239;0001;1;15;0;;;;
1168;39239;0014;1;10;0;;;;
1169;39240;0003;3;15;0;;;;
1170;39240;0035;1;9;0;;;;
1171;39241;0003;8;15;0;;;;
1172;39241;0035;1;9;0;;;;
1173;39242;0003;4;15;0;;;;
1174;39242;0035;1;9;0;;;;
1175;39243;0001;1;15;0;;;;
1176;39243;0014;1;10;0;;;;
1177;39244;0001;1;15;0;;;;
1178;39244;0014;1;10;0;;;;
1179;39245;0040;1;15;0;;;;
1180;39246;0023;1;10;0;NOTARIO-RAUL.P.MARTINEZ AÑO-1989;;;
1181;39247;0023;1;10;0;NOTARIO PEÑA MARTINEZ-1989;;;
1182;39249;0001;1;15;0;;;;
1183;39249;0014;1;10;0;;;;
1184;39250;0001;1;15;0;;;;
1185;39250;0014;1;10;0;;;;
1186;39251;0001;1;15;0;;;;
1187;39251;0014;1;10;0;;;;
1188;39252;0001;1;15;0;;;;
1189;39252;0021;1;10;0;;;;
1190;39253;0023;1;10;0;NOTARIO  VICTOR MERCADO P AÑO-1960;;;
1191;39254;0001;1;15;0;;;;
1192;39254;0014;1;10;0;;;;
1193;39255;0001;1;15;0;;;;
1194;39255;0014;1;10;0;;;;
1195;39256;0003;2;15;0;;;;
1196;39256;0035;1;9;0;;;;
1197;39257;0003;3;15;0;;;;
1198;39257;0035;1;9;0;;;;
1199;39258;0001;1;15;0;;;;
1200;39258;0014;1;10;0;;;;
1201;39259;0001;1;15;0;;;;
1202;39259;0014;1;10;0;;;;
1203;39260;0001;1;15;0;;;;
1204;39260;0021;1;10;0;;;;
1205;39261;0003;3;15;0;;;;
1206;39261;0035;1;9;0;;;;
1207;39262;0001;1;15;0;;;;
1208;39262;0014;1;10;0;;;;
1209;39263;0001;1;15;0;;;;
1210;39263;0014;1;10;0;;;;
1211;39264;0023;1;10;0;;;;
1212;39265;0003;2;15;0;;;;
1213;39265;0035;1;9;0;;;;
1214;39266;0023;1;10;0;;;;
1215;39267;0003;3;15;0;;;;
1216;39267;0035;1;9;0;;;;
1217;39268;0023;1;10;0;;;;
1218;39269;0003;3;15;0;;;;
1219;39269;0035;1;9;0;;;;
1220;39270;0001;1;15;0;;;;
1221;39270;0014;1;10;0;;;;
1222;39271;0003;4;15;0;;;;
1223;39271;0035;1;9;0;;;;
1224;39272;0003;4;15;0;;;;
1225;39272;0035;1;9;0;;;;
1226;39273;0001;1;15;0;;;;
1227;39273;0014;1;10;0;;;;
1228;39274;0001;1;15;0;;;;
1229;39274;0014;1;10;0;;;;
1230;39275;0003;5;15;0;;;;
1231;39275;0035;1;9;0;;;;
1232;39276;0023;1;10;0;;;;
1233;39277;0001;1;15;0;;;;
1234;39277;0014;1;10;0;;;;
1235;39278;0003;4;15;0;;;;
1236;39278;0035;1;9;0;;;;
1237;39279;0023;1;10;0;;;;
1238;39280;0003;2;15;0;;;;
1239;39280;0035;1;9;0;;;;
1240;39281;0023;1;10;0;;;;
1241;39282;0023;1;10;0;;;;
1242;39283;0001;1;15;0;;;;
1243;39283;0014;1;10;0;;;;
1244;39284;0001;1;15;0;;;;
1245;39284;0014;1;10;0;;;;
1246;39285;0001;1;15;0;;;;
1247;39285;0014;1;10;0;;;;
1248;39286;0001;1;15;0;;;;
1249;39286;0014;1;10;0;;;;
1250;39288;0001;1;15;0;;;;
1251;39288;0014;1;10;0;;;;
1252;39289;0003;2;15;0;;;;
1253;39289;0035;1;9;0;;;;
1254;39290;0003;3;15;0;;;;
1255;39290;0035;1;9;0;;;;
1256;39291;0003;2;15;0;;;;
1257;39291;0035;1;9;0;;;;
1258;39292;0003;2;15;0;;;;
1259;39292;0035;1;9;0;;;;
1260;39293;0003;3;15;0;;;;
1261;39293;0035;1;9;0;;;;
1262;39294;0009;14;0.2;0;;;;
1263;39295;0001;1;15;0;;;;
1264;39295;0015;1;10;0;;;;
1265;39296;0003;2;15;0;;;;
1266;39296;0035;1;9;0;;;;
1267;39297;0001;1;15;0;;;;
1268;39297;0014;1;10;0;;;;
1269;39298;0001;1;15;0;;;;
1270;39298;0014;1;10;0;;;;
1271;39299;0001;1;15;0;;;;
1272;39299;0014;1;10;0;;;;
1273;39300;0003;4;15;0;;;;
1274;39300;0035;1;9;0;;;;
1275;39302;0003;4;15;0;;;;
1276;39302;0035;1;9;0;;;;
1277;39303;0003;1;15;0;;;;
1278;39303;0014;1;10;0;;;;
1279;39304;0001;1;15;0;;;;
1280;39304;0014;1;10;0;;;;
1281;39305;0003;2;15;0;;;;
1282;39305;0035;1;9;0;;;;
1283;39306;0023;1;10;0;;;;
1284;39308;0001;1;15;0;;;;
1285;39308;0014;1;10;0;;;;
1286;39309;0001;1;15;0;;;;
1287;39309;0014;1;10;0;;;;
1288;39310;0003;3;15;0;;;;
1289;39310;0035;1;9;0;;;;
1290;39311;0001;1;15;0;;;;
1291;39311;0014;1;10;0;;;;
1292;39312;0001;1;15;0;;;;
1293;39312;0014;1;10;0;;;;
1294;39313;0001;1;15;0;;;;
1295;39313;0014;1;10;0;;;;
1296;39314;0001;1;15;0;;;;
1297;39314;0014;1;10;0;;;;
1298;39315;0003;3;15;0;;;;
1299;39315;0035;1;9;0;;;;
1300;39316;0001;1;15;0;;;;
1301;39316;0018;1;10;0;;;;
1302;39317;0001;1;15;0;;;;
1303;39317;0018;1;10;0;;;;
1304;39318;0001;1;15;0;;;;
1305;39318;0014;1;10;0;;;;
1306;39319;0001;1;15;0;;;;
1307;39319;0014;1;10;0;;;;
1308;39320;0001;1;15;0;;;;
1309;39320;0014;1;10;0;;;;
1310;39321;0003;2;15;0;;;;
1311;39321;0035;1;9;0;;;;
1312;39322;0001;1;15;0;;;;
1313;39322;0018;1;10;0;;;;
1314;39323;0003;12;15;0;;;;
1315;39323;0035;1;9;0;;;;
1316;39324;0003;4;15;0;;;;
1317;39325;0001;1;15;0;;;;
1318;39325;0014;1;10;0;;;;
1319;39326;0003;2;15;0;;;;
1320;39326;0035;1;9;0;;;;
1321;39327;0001;1;15;0;;;;
1322;39327;0014;1;10;0;;;;
1323;39328;0003;2;15;0;;;;
1324;39328;0035;1;9;0;;;;
1325;39329;0001;1;15;0;;;;
1326;39329;0014;1;10;0;;;;
1327;39330;0003;4;15;0;;;;
1328;39330;0035;1;9;0;;;;
1329;39331;0001;1;15;0;;;;
1330;39331;0014;1;10;0;;;;
1331;39332;0023;1;10;0;NOTARIO ANIBAL MACASI AÑO 1989;;;
1332;39333;0001;1;15;0;;;;
1333;39333;0014;1;10;0;;;;
1334;39334;0001;1;15;0;;;;
1335;39334;0014;1;10;0;;;;
1336;39335;0001;1;15;0;;;;
1337;39335;0014;1;10;0;;;;
1338;39336;0001;1;15;0;;;;
1339;39336;0014;1;10;0;;;;
1340;39337;0001;1;15;0;;;;
1341;39337;0014;1;10;0;;;;
1342;39338;0001;1;15;0;;;;
1343;39338;0018;1;10;0;;;;
1344;39339;0001;1;15;0;;;;
1345;39339;0014;1;10;0;;;;
1346;39340;0001;1;15;0;;;;
1347;39340;0014;1;10;0;;;;
1348;39341;0001;1;15;0;;;;
1349;39341;0014;1;10;0;;;;
1350;39342;0001;1;15;0;;;;
1351;39342;0014;1;10;0;;;;
1352;39343;0003;3;15;0;;;;
1353;39343;0035;1;9;0;;;;
1354;39344;0003;1;15;0;;;;
1355;39344;0035;1;9;0;;;;
1356;39345;0040;1;15;0;;;;
1357;39346;0001;1;15;0;;;;
1358;39346;0014;1;10;0;;;;
1359;39347;0001;1;15;0;;;;
1360;39347;0014;1;10;0;;;;
1361;39348;0001;1;15;0;;;;
1362;39348;0014;1;10;0;;;;
1363;39349;0003;3;15;0;;;;
1364;39349;0035;1;9;0;;;;
1365;39350;0001;1;15;0;;;;
1366;39350;0014;1;10;0;;;;
1367;39351;0001;1;15;0;;;;
1368;39351;0014;1;10;0;;;;
1369;39352;0009;2;0.2;0;;;;
1370;39353;0003;4;15;0;;;;
1371;39353;0035;1;9;0;;;;
1372;39354;0001;1;15;0;;;;
1373;39354;0014;1;10;0;;;;
1374;39355;0003;1;15;0;;;;
1375;39355;0035;1;9;0;;;;
1376;39356;0003;2;15;0;;;;
1377;39356;0035;1;9;0;;;;
1378;39357;0001;1;15;0;;;;
1379;39357;0021;1;10;0;;;;
1380;39358;0040;1;15;0;;;;
1381;39359;0001;1;15;0;;;;
1382;39359;0014;1;10;0;;;;
1383;39360;0003;2;15;0;;;;
1384;39360;0035;1;9;0;;;;
1385;39361;0001;1;15;0;;;;
1386;39361;0014;1;10;0;;;;
1387;39362;0001;1;15;0;;;;
1388;39362;0014;1;10;0;;;;
1389;39363;0001;1;15;0;;;;
1390;39363;0014;1;10;0;;;;
1391;39364;0001;1;15;0;;;;
1392;39364;0014;1;10;0;;;;
1393;39365;0003;3;15;0;;;;
1394;39365;0035;1;9;0;;;;
1395;39366;0003;3;15;0;;;;
1396;39366;0035;1;9;0;;;;
1397;39367;0003;4;15;0;;;;
1398;39367;0035;1;9;0;;;;
1399;39368;0001;1;15;0;;;;
1400;39368;0014;1;10;0;;;;
1401;39370;0043;13;15;0;;;;
1402;39370;0009;1;0.2;0;;;;
1403;39371;0001;1;15;0;;;;
1404;39371;0014;1;10;0;;;;
1405;39372;0014;1;10;0;;;;
1406;39372;0001;1;15;0;;;;
1407;39373;0044;1;15;0;;;;
1408;39374;0044;1;15;0;;;;
1409;39375;0001;1;15;0;;;;
1410;39375;0014;1;10;0;;;;
1411;39376;0001;1;15;0;;;;
1412;39376;0014;1;10;0;;;;
1413;39377;0043;8;15;0;;;;
1414;39377;0009;1;0.2;0;;;;
1415;39378;0001;1;15;0;;;;
1416;39378;0014;1;10;0;;;;
1417;39379;0001;1;15;0;;;;
1418;39379;0014;1;10;0;;;;
1419;39382;0001;1;15;0;;;;
1420;39382;0014;1;10;0;;;;
1421;39383;0003;6;15;0;;;;
1422;39383;0035;1;9;0;;;;
1423;39384;0003;2;15;0;;;;
1424;39384;0035;1;9;0;;;;
1425;39385;0001;1;15;0;;;;
1426;39385;0015;1;10;0;;;;
1427;39386;0001;1;15;0;;;;
1428;39386;0015;1;10;0;;;;
1429;39387;0003;5;15;0;;;;
1430;39388;0001;1;15;0;;;;
1431;39388;0014;1;10;0;;;;
1432;39390;0001;1;15;0;;;;
1433;39390;0014;1;10;0;;;;
1434;39391;0001;1;15;0;;;;
1435;39391;0014;1;10;0;;;;
1436;39392;0003;2;15;0;;;;
1437;39392;0035;1;9;0;;;;
1438;39393;0001;1;15;0;;;;
1439;39393;0014;1;10;0;;;;
1440;39394;0001;1;15;0;;;;
1441;39394;0014;1;10;0;;;;
1442;39395;0023;1;10;0;NOTARIO  ROLANDO ROJAS AÑO-1998;;;
1443;39396;0023;1;10;0;NOTARIO  FRANCISCO ZEVALLOS-1968;;;
1444;39397;0023;1;10;0;NOTARIO FRANCISCO ZEVALLOS AÑO 1968;;;
1445;39398;0044;1;15;0;;;;
1446;39399;0001;1;15;0;;;;
1447;39399;0014;1;10;0;;;;
1448;39400;0001;1;15;0;;;;
1449;39400;0021;1;10;0;;;;
1450;39401;0003;4;15;0;;;;
1451;39402;0001;1;15;0;;;;
1452;39402;0014;1;10;0;;;;
1453;39403;0001;1;15;0;;;;
1454;39403;0014;1;10;0;;;;
1455;39404;0001;1;15;0;;;;
1456;39404;0014;1;10;0;;;;
1457;39405;0003;2;15;0;;;;
1458;39405;0035;1;9;0;;;;
1459;39406;0023;1;10;0;NOTARIO  OSSIAN VEGA  AÑO 1930;;;
1460;39407;0023;1;10;0;NOATRIO ALEJANDRO ACEVADO  AÑO-1925;;;
1461;39408;0003;18;15;0;;;;
1462;39409;0001;1;15;0;;;;
1463;39409;0014;1;10;0;;;;
1464;39410;0001;1;15;0;;;;
1465;39410;0014;1;10;0;;;;
1466;39411;0003;3;15;0;;;;
1467;39411;0035;1;9;0;;;;
1468;39412;0003;2;15;0;;;;
1469;39412;0035;1;9;0;;;;
1470;39413;0001;1;15;0;;;;
1471;39413;0014;1;10;0;;;;
1472;39414;0003;2;15;0;;;;
1473;39414;0035;1;9;0;;;;
1474;39415;0040;1;15;0;;;;
1475;39416;0003;3;15;0;;;;
1476;39416;0035;1;9;0;;;;
1477;39417;0001;1;15;0;;;;
1478;39417;0021;1;10;0;;;;
1479;39418;0001;1;15;0;;;;
1480;39418;0014;1;10;0;;;;
1481;39419;0043;20;15;0;;;;
1482;39419;0009;1;0.2;0;;;;
1483;39420;0003;2;15;0;;;;
1484;39420;0035;1;9;0;;;;
1485;39421;0003;3;15;0;+;;;
1486;39421;0035;1;9;0;;;;
1487;39422;0001;1;15;0;;;;
1488;39422;0014;1;10;0;;;;
1489;39423;0003;4;15;0;;;;
1490;39423;0035;1;9;0;;;;
1491;39424;0001;1;15;0;;;;
1492;39424;0014;1;10;0;;;;
1493;39425;0003;3;15;0;;;;
1494;39425;0035;1;9;0;;;;
1495;39426;0001;1;15;0;;;;
1496;39426;0014;1;10;0;;;;
1497;39427;0003;4;15;0;;;;
1498;39427;0035;1;9;0;;;;
1499;39428;0001;1;15;0;;;;
1500;39428;0014;1;10;0;;;;
1501;39429;0001;1;15;0;;;;
1502;39429;0014;1;10;0;;;;
1503;39430;0003;3;15;0;;;;
1504;39430;0035;1;9;0;;;;
1505;39431;0001;1;15;0;;;;
1506;39431;0014;1;10;0;;;;
1507;39432;0001;1;15;0;;;;
1508;39432;0014;1;10;0;;;;
1509;39433;0001;1;15;0;;;;
1510;39433;0014;1;10;0;;;;
1511;39434;0001;1;15;0;;;;
1512;39434;0014;1;10;0;;;;
1513;39435;0001;1;15;0;;;;
1514;39435;0014;1;10;0;;;;
1515;39436;0001;1;15;0;;;;
1516;39436;0014;1;10;0;;;;
1517;39437;0001;1;15;0;;;;
1518;39437;0014;1;10;0;;;;
1519;39438;0003;2;15;0;;;;
1520;39438;0035;1;9;0;;;;
1521;39439;0015;1;10;0;;;;
1522;39439;0001;1;15;0;;;;
1523;39440;0001;1;15;0;;;;
1524;39440;0014;1;10;0;;;;
1525;39441;0003;2;15;0;;;;
1526;39441;0035;1;9;0;;;;
1527;39442;0003;15;15;0;;;;
1528;39442;0035;1;9;0;;;;
1529;39443;0003;15;15;0;;;;
1530;39443;0035;1;9;0;;;;
1531;39444;0003;15;15;0;;;;
1532;39444;0035;1;9;0;;;;
1533;39445;0001;1;15;0;;;;
1534;39445;0014;1;10;0;;;;
